produktionsauftrag_id;erstellungsdatum;auftragsart;durchlaufzeit_bkt;kundenstatus;kundenbranche;anwendungstyp;anzahl_werkstuecktraeger;material;oberflaechenbehandlung;laenge_mm;breite_mm;hoehe_mm;traglast_kg;anzahl_aufnahmepunkte;anzahl_einzelteile;anzahl_zukaufteile;anteil_lagerhaltiger_einzelteile;anzahl_arbeitsgaenge;vorgabezeit_saegen_min;vorgabezeit_drehen_min;vorgabezeit_fraesen_min;vorgabezeit_montage_min
PA2025-0876;2025-04-12;Standard;5;Bestandskunde;Logistiktechnik;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-0877;2025-04-11;Änderung;7;Bestandskunde;Maschinenbau;Bearbeitung;2;Stahl;pulverbeschichtet;26;26;7;0,004;4;6;6;1,0;4;0;0;14;2
PA2025-0878;2025-04-14;Änderung;6;Bestandskunde;Automobilindustrie;Bearbeitung;13;Stahl;pulverbeschichtet;26;26;7;0,026;4;39;39;1,0;4;0;0;91;13
PA2025-0879;2025-04-14;Standard;8;Bestandskunde;Automobilindustrie;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-0880;2025-04-15;Änderung;13;Bestandskunde;Logistiktechnik;Bearbeitung;11;Stahl;pulverbeschichtet;28;28;15;0,033;4;33;33;1,0;4;0;0;88;11
PA2025-0881;2025-04-15;Standard;5;Bestandskunde;Automobilindustrie;Bearbeitung;13;Stahl;pulverbeschichtet;28;28;15;0,039;4;39;39;1,0;4;0;0;104;13
PA2025-0882;2025-04-11;Standard;9;Bestandskunde;Logistiktechnik;Bearbeitung;7;Stahl;pulverbeschichtet;28;28;15;0,021;4;21;21;1,0;4;0;0;56;7
PA2025-0883;2025-04-14;Standard;14;Bestandskunde;Maschinenbau;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-0884;2025-04-12;Standard;10;Bestandskunde;Automobilindustrie;Bearbeitung;19;Stahl;pulverbeschichtet;26;26;7;0,038;4;57;57;1,0;4;0;0;133;19
PA2025-0885;2025-04-09;Standard;14;Bestandskunde;Sonstige;Bearbeitung;2;Stahl;pulverbeschichtet;28;28;15;0,006;4;6;6;1,0;4;0;0;16;2
PA2025-0886;2025-04-10;Änderung;11;Bestandskunde;Maschinenbau;Bearbeitung;17;Stahl;pulverbeschichtet;28;28;15;0,051;4;51;51;1,0;4;0;0;136;17
PA2025-0887;2025-04-12;Standard;12;Bestandskunde;Maschinenbau;Bearbeitung;3;Stahl;pulverbeschichtet;28;28;15;0,009;4;9;9;1,0;4;0;0;24;3
PA2025-0888;2025-04-12;Standard;15;Bestandskunde;Maschinenbau;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-0889;2025-04-11;Änderung;11;Bestandskunde;Automobilindustrie;Bearbeitung;3;Stahl;pulverbeschichtet;28;28;15;0,009;4;9;9;1,0;4;0;0;24;3
PA2025-0890;2025-04-15;Standard;11;Bestandskunde;Maschinenbau;Bearbeitung;10;Stahl;pulverbeschichtet;28;28;15;0,03;4;30;30;1,0;4;0;0;80;10
PA2025-0891;2025-04-13;Standard;5;Bestandskunde;Logistiktechnik;Bearbeitung;10;Stahl;pulverbeschichtet;26;26;7;0,02;4;30;30;1,0;4;0;0;70;10
PA2025-0892;2025-04-14;Änderung;12;Bestandskunde;Automobilindustrie;Bearbeitung;15;Stahl;pulverbeschichtet;28;28;15;0,045;4;45;45;1,0;4;0;0;120;15
PA2025-0893;2025-04-09;Standard;7;Bestandskunde;Sonstige;Bearbeitung;8;Stahl;pulverbeschichtet;26;26;7;0,016;4;24;24;1,0;4;0;0;56;8
PA2025-0894;2025-04-09;Standard;10;Neukunde;Haushaltsgeräte;Bearbeitung;15;Stahl;pulverbeschichtet;28;28;15;0,045;4;45;45;1,0;4;0;0;120;15
PA2025-0895;2025-04-11;Änderung;4;Bestandskunde;Haushaltsgeräte;Bearbeitung;13;Stahl;pulverbeschichtet;26;26;7;0,026;4;39;39;1,0;4;0;0;91;13
PA2025-0896;2025-04-15;Standard;15;Bestandskunde;Maschinenbau;Bearbeitung;18;Stahl;pulverbeschichtet;26;26;7;0,036;4;54;54;1,0;4;0;0;126;18
PA2025-0897;2025-04-09;Standard;4;Bestandskunde;Maschinenbau;Bearbeitung;1;Stahl;pulverbeschichtet;26;26;7;0,002;4;3;3;1,0;4;0;0;7;1
PA2025-0898;2025-04-09;Standard;8;Bestandskunde;Medizintechnik;Bearbeitung;6;Stahl;pulverbeschichtet;28;28;15;0,018;4;18;18;1,0;4;0;0;48;6
PA2025-0899;2025-04-15;Änderung;6;Bestandskunde;Haushaltsgeräte;Bearbeitung;19;Stahl;pulverbeschichtet;26;26;7;0,038;4;57;57;1,0;4;0;0;133;19
PA2025-0900;2025-04-09;Standard;14;Bestandskunde;Sonstige;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-0901;2025-04-11;Standard;11;Bestandskunde;Logistiktechnik;Bearbeitung;19;Stahl;pulverbeschichtet;26;26;7;0,038;4;57;57;1,0;4;0;0;133;19
PA2025-0902;2025-04-15;Standard;8;Bestandskunde;Automobilindustrie;Bearbeitung;11;Stahl;pulverbeschichtet;26;26;7;0,022;4;33;33;1,0;4;0;0;77;11
PA2025-0903;2025-04-11;Standard;5;Bestandskunde;Maschinenbau;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-0904;2025-04-10;Standard;4;Bestandskunde;Automobilindustrie;Bearbeitung;20;Stahl;pulverbeschichtet;26;26;7;0,04;4;60;60;1,0;4;0;0;140;20
PA2025-0905;2025-04-09;Standard;14;Bestandskunde;Haushaltsgeräte;Bearbeitung;3;Stahl;pulverbeschichtet;28;28;15;0,009;4;9;9;1,0;4;0;0;24;3
PA2025-0906;2025-04-14;Standard;14;Bestandskunde;Sonstige;Bearbeitung;9;Stahl;pulverbeschichtet;28;28;15;0,027;4;27;27;1,0;4;0;0;72;9
PA2025-0907;2025-04-10;Standard;6;Bestandskunde;Haushaltsgeräte;Bearbeitung;6;Stahl;pulverbeschichtet;28;28;15;0,018;4;18;18;1,0;4;0;0;48;6
PA2025-0908;2025-04-09;Änderung;10;Bestandskunde;Medizintechnik;Bearbeitung;8;Stahl;pulverbeschichtet;28;28;15;0,024;4;24;24;1,0;4;0;0;64;8
PA2025-0909;2025-04-13;Standard;6;Bestandskunde;Haushaltsgeräte;Bearbeitung;18;Stahl;pulverbeschichtet;26;26;7;0,036;4;54;54;1,0;4;0;0;126;18
PA2025-0910;2025-04-15;Standard;8;Bestandskunde;Maschinenbau;Bearbeitung;5;Stahl;pulverbeschichtet;26;26;7;0,01;4;15;15;1,0;4;0;0;35;5
PA2025-0911;2025-04-10;Änderung;6;Bestandskunde;Sonstige;Bearbeitung;12;Stahl;pulverbeschichtet;28;28;15;0,036;4;36;36;1,0;4;0;0;96;12
PA2025-0912;2025-04-12;Standard;10;Bestandskunde;Automobilindustrie;Bearbeitung;15;Stahl;pulverbeschichtet;28;28;15;0,045;4;45;45;1,0;4;0;0;120;15
PA2025-0913;2025-04-14;Standard;4;Bestandskunde;Automobilindustrie;Bearbeitung;1;Stahl;pulverbeschichtet;26;26;7;0,002;4;3;3;1,0;4;0;0;7;1
PA2025-0914;2025-04-09;Änderung;5;Bestandskunde;Automobilindustrie;Bearbeitung;19;Stahl;pulverbeschichtet;28;28;15;0,057;4;57;57;1,0;4;0;0;152;19
PA2025-0915;2025-04-10;Änderung;11;Bestandskunde;Maschinenbau;Bearbeitung;8;Stahl;pulverbeschichtet;28;28;15;0,024;4;24;24;1,0;4;0;0;64;8
PA2025-0916;2025-04-14;Standard;14;Bestandskunde;Sonstige;Bearbeitung;8;Stahl;pulverbeschichtet;26;26;7;0,016;4;24;24;1,0;4;0;0;56;8
PA2025-0917;2025-04-13;Standard;15;Bestandskunde;Maschinenbau;Bearbeitung;7;Stahl;pulverbeschichtet;26;26;7;0,014;4;21;21;1,0;4;0;0;49;7
PA2025-0918;2025-04-12;Standard;11;Bestandskunde;Medizintechnik;Bearbeitung;12;Stahl;pulverbeschichtet;28;28;15;0,036;4;36;36;1,0;4;0;0;96;12
PA2025-0919;2025-04-11;Standard;5;Bestandskunde;Automobilindustrie;Bearbeitung;9;Stahl;pulverbeschichtet;28;28;15;0,027;4;27;27;1,0;4;0;0;72;9
PA2025-0920;2025-04-15;Änderung;13;Bestandskunde;Logistiktechnik;Bearbeitung;11;Stahl;pulverbeschichtet;26;26;7;0,022;4;33;33;1,0;4;0;0;77;11
PA2025-0921;2025-04-13;Standard;8;Bestandskunde;Haushaltsgeräte;Bearbeitung;20;Stahl;pulverbeschichtet;26;26;7;0,04;4;60;60;1,0;4;0;0;140;20
PA2025-0922;2025-04-09;Standard;12;Bestandskunde;Haushaltsgeräte;Bearbeitung;7;Stahl;pulverbeschichtet;26;26;7;0,014;4;21;21;1,0;4;0;0;49;7
PA2025-0923;2025-04-11;Änderung;3;Bestandskunde;Maschinenbau;Bearbeitung;8;Stahl;pulverbeschichtet;28;28;15;0,024;4;24;24;1,0;4;0;0;64;8
PA2025-0924;2025-04-12;Standard;9;Bestandskunde;Maschinenbau;Bearbeitung;5;Stahl;pulverbeschichtet;26;26;7;0,01;4;15;15;1,0;4;0;0;35;5
PA2025-0925;2025-04-09;Standard;4;Bestandskunde;Logistiktechnik;Bearbeitung;17;Stahl;pulverbeschichtet;26;26;7;0,034;4;51;51;1,0;4;0;0;119;17
PA2025-0926;2025-04-13;Änderung;13;Bestandskunde;Maschinenbau;Bearbeitung;4;Stahl;pulverbeschichtet;26;26;7;0,008;4;12;12;1,0;4;0;0;28;4
PA2025-0927;2025-04-10;Änderung;5;Bestandskunde;Logistiktechnik;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-0928;2025-04-11;Standard;10;Bestandskunde;Logistiktechnik;Bearbeitung;1;Stahl;pulverbeschichtet;26;26;7;0,002;4;3;3;1,0;4;0;0;7;1
PA2025-0929;2025-04-11;Standard;6;Bestandskunde;Automobilindustrie;Bearbeitung;19;Stahl;pulverbeschichtet;28;28;15;0,057;4;57;57;1,0;4;0;0;152;19
PA2025-0930;2025-04-12;Änderung;6;Bestandskunde;Medizintechnik;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-0931;2025-04-14;Standard;4;Bestandskunde;Sonstige;Bearbeitung;11;Stahl;pulverbeschichtet;28;28;15;0,033;4;33;33;1,0;4;0;0;88;11
PA2025-0932;2025-04-12;Standard;10;Bestandskunde;Sonstige;Bearbeitung;19;Stahl;pulverbeschichtet;26;26;7;0,038;4;57;57;1,0;4;0;0;133;19
PA2025-0933;2025-04-13;Standard;11;Bestandskunde;Sonstige;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-0934;2025-04-12;Änderung;11;Bestandskunde;Haushaltsgeräte;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-0935;2025-04-13;Standard;9;Bestandskunde;Sonstige;Bearbeitung;18;Stahl;pulverbeschichtet;26;26;7;0,036;4;54;54;1,0;4;0;0;126;18
PA2025-0936;2025-04-14;Änderung;9;Bestandskunde;Maschinenbau;Bearbeitung;11;Stahl;pulverbeschichtet;26;26;7;0,022;4;33;33;1,0;4;0;0;77;11
PA2025-0937;2025-04-13;Standard;14;Bestandskunde;Automobilindustrie;Bearbeitung;12;Stahl;pulverbeschichtet;28;28;15;0,036;4;36;36;1,0;4;0;0;96;12
PA2025-0938;2025-04-13;Standard;15;Bestandskunde;Automobilindustrie;Bearbeitung;18;Stahl;pulverbeschichtet;28;28;15;0,054;4;54;54;1,0;4;0;0;144;18
PA2025-0939;2025-04-13;Standard;12;Bestandskunde;Maschinenbau;Bearbeitung;3;Stahl;pulverbeschichtet;28;28;15;0,009;4;9;9;1,0;4;0;0;24;3
PA2025-0940;2025-04-09;Änderung;5;Bestandskunde;Sonstige;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-0941;2025-04-11;Standard;5;Bestandskunde;Automobilindustrie;Bearbeitung;7;Stahl;pulverbeschichtet;26;26;7;0,014;4;21;21;1,0;4;0;0;49;7
PA2025-0942;2025-04-12;Standard;6;Bestandskunde;Automobilindustrie;Bearbeitung;1;Stahl;pulverbeschichtet;26;26;7;0,002;4;3;3;1,0;4;0;0;7;1
PA2025-0943;2025-04-09;Standard;3;Bestandskunde;Maschinenbau;Bearbeitung;17;Stahl;pulverbeschichtet;28;28;15;0,051;4;51;51;1,0;4;0;0;136;17
PA2025-0944;2025-04-13;Standard;11;Neukunde;Maschinenbau;Bearbeitung;16;Stahl;pulverbeschichtet;28;28;15;0,048;4;48;48;1,0;4;0;0;128;16
PA2025-0945;2025-04-11;Änderung;5;Bestandskunde;Haushaltsgeräte;Bearbeitung;9;Stahl;pulverbeschichtet;28;28;15;0,027;4;27;27;1,0;4;0;0;72;9
PA2025-0946;2025-04-11;Standard;10;Bestandskunde;Haushaltsgeräte;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-0947;2025-04-10;Standard;6;Bestandskunde;Sonstige;Bearbeitung;6;Stahl;pulverbeschichtet;28;28;15;0,018;4;18;18;1,0;4;0;0;48;6
PA2025-0948;2025-04-10;Standard;6;Bestandskunde;Sonstige;Bearbeitung;5;Stahl;pulverbeschichtet;26;26;7;0,01;4;15;15;1,0;4;0;0;35;5
PA2025-0949;2025-04-11;Standard;6;Bestandskunde;Sonstige;Bearbeitung;11;Stahl;pulverbeschichtet;28;28;15;0,033;4;33;33;1,0;4;0;0;88;11
PA2025-0950;2025-04-11;Standard;13;Bestandskunde;Logistiktechnik;Bearbeitung;10;Stahl;pulverbeschichtet;28;28;15;0,03;4;30;30;1,0;4;0;0;80;10
PA2025-0951;2025-04-12;Standard;15;Neukunde;Automobilindustrie;Bearbeitung;11;Stahl;pulverbeschichtet;26;26;7;0,022;4;33;33;1,0;4;0;0;77;11
PA2025-0952;2025-04-14;Standard;15;Neukunde;Logistiktechnik;Bearbeitung;16;Stahl;pulverbeschichtet;26;26;7;0,032;4;48;48;1,0;4;0;0;112;16
PA2025-0953;2025-04-14;Standard;7;Bestandskunde;Automobilindustrie;Bearbeitung;15;Stahl;pulverbeschichtet;28;28;15;0,045;4;45;45;1,0;4;0;0;120;15
PA2025-0954;2025-04-09;Änderung;14;Bestandskunde;Maschinenbau;Bearbeitung;18;Stahl;pulverbeschichtet;28;28;15;0,054;4;54;54;1,0;4;0;0;144;18
PA2025-0955;2025-04-09;Standard;12;Bestandskunde;Maschinenbau;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-0956;2025-04-09;Änderung;7;Bestandskunde;Maschinenbau;Bearbeitung;9;Stahl;pulverbeschichtet;26;26;7;0,018;4;27;27;1,0;4;0;0;63;9
PA2025-0957;2025-04-09;Änderung;13;Neukunde;Automobilindustrie;Bearbeitung;17;Stahl;pulverbeschichtet;26;26;7;0,034;4;51;51;1,0;4;0;0;119;17
PA2025-0958;2025-04-12;Änderung;10;Bestandskunde;Logistiktechnik;Bearbeitung;2;Stahl;pulverbeschichtet;28;28;15;0,006;4;6;6;1,0;4;0;0;16;2
PA2025-0959;2025-04-10;Standard;12;Bestandskunde;Sonstige;Bearbeitung;10;Stahl;pulverbeschichtet;28;28;15;0,03;4;30;30;1,0;4;0;0;80;10
PA2025-0960;2025-04-11;Standard;13;Bestandskunde;Maschinenbau;Bearbeitung;15;Stahl;pulverbeschichtet;28;28;15;0,045;4;45;45;1,0;4;0;0;120;15
PA2025-0961;2025-04-18;Änderung;6;Bestandskunde;Automobilindustrie;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-0962;2025-04-22;Standard;5;Bestandskunde;Automobilindustrie;Bearbeitung;17;Stahl;pulverbeschichtet;28;28;15;0,051;4;51;51;1,0;4;0;0;136;17
PA2025-0963;2025-04-20;Standard;13;Bestandskunde;Sonstige;Bearbeitung;9;Stahl;pulverbeschichtet;28;28;15;0,027;4;27;27;1,0;4;0;0;72;9
PA2025-0964;2025-04-20;Standard;15;Bestandskunde;Automobilindustrie;Bearbeitung;5;Stahl;pulverbeschichtet;28;28;15;0,015;4;15;15;1,0;4;0;0;40;5
PA2025-0965;2025-04-22;Standard;13;Bestandskunde;Automobilindustrie;Bearbeitung;10;Stahl;pulverbeschichtet;26;26;7;0,02;4;30;30;1,0;4;0;0;70;10
PA2025-0966;2025-04-20;Standard;15;Bestandskunde;Automobilindustrie;Bearbeitung;5;Stahl;pulverbeschichtet;28;28;15;0,015;4;15;15;1,0;4;0;0;40;5
PA2025-0967;2025-04-21;Standard;14;Bestandskunde;Sonstige;Bearbeitung;10;Stahl;pulverbeschichtet;28;28;15;0,03;4;30;30;1,0;4;0;0;80;10
PA2025-0968;2025-04-19;Standard;9;Bestandskunde;Sonstige;Bearbeitung;16;Stahl;pulverbeschichtet;28;28;15;0,048;4;48;48;1,0;4;0;0;128;16
PA2025-0969;2025-04-20;Standard;15;Bestandskunde;Maschinenbau;Bearbeitung;16;Stahl;pulverbeschichtet;26;26;7;0,032;4;48;48;1,0;4;0;0;112;16
PA2025-0970;2025-04-20;Änderung;5;Bestandskunde;Logistiktechnik;Bearbeitung;2;Stahl;pulverbeschichtet;26;26;7;0,004;4;6;6;1,0;4;0;0;14;2
PA2025-0971;2025-04-19;Standard;6;Bestandskunde;Automobilindustrie;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-0972;2025-04-18;Standard;4;Bestandskunde;Logistiktechnik;Bearbeitung;3;Stahl;pulverbeschichtet;28;28;15;0,009;4;9;9;1,0;4;0;0;24;3
PA2025-0973;2025-04-22;Standard;6;Bestandskunde;Logistiktechnik;Bearbeitung;11;Stahl;pulverbeschichtet;26;26;7;0,022;4;33;33;1,0;4;0;0;77;11
PA2025-0974;2025-04-22;Standard;10;Neukunde;Haushaltsgeräte;Bearbeitung;12;Stahl;pulverbeschichtet;28;28;15;0,036;4;36;36;1,0;4;0;0;96;12
PA2025-0975;2025-04-22;Änderung;7;Bestandskunde;Automobilindustrie;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-0976;2025-04-18;Standard;6;Bestandskunde;Sonstige;Bearbeitung;8;Stahl;pulverbeschichtet;28;28;15;0,024;4;24;24;1,0;4;0;0;64;8
PA2025-0977;2025-04-19;Standard;14;Bestandskunde;Maschinenbau;Bearbeitung;5;Stahl;pulverbeschichtet;26;26;7;0,01;4;15;15;1,0;4;0;0;35;5
PA2025-0978;2025-04-18;Änderung;10;Bestandskunde;Automobilindustrie;Bearbeitung;15;Stahl;pulverbeschichtet;26;26;7;0,03;4;45;45;1,0;4;0;0;105;15
PA2025-0979;2025-04-21;Standard;10;Neukunde;Logistiktechnik;Bearbeitung;8;Stahl;pulverbeschichtet;28;28;15;0,024;4;24;24;1,0;4;0;0;64;8
PA2025-0980;2025-04-21;Standard;9;Bestandskunde;Automobilindustrie;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-0981;2025-04-22;Standard;6;Bestandskunde;Medizintechnik;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-0982;2025-04-16;Änderung;4;Bestandskunde;Automobilindustrie;Bearbeitung;2;Stahl;pulverbeschichtet;26;26;7;0,004;4;6;6;1,0;4;0;0;14;2
PA2025-0983;2025-04-18;Änderung;4;Bestandskunde;Automobilindustrie;Bearbeitung;4;Stahl;pulverbeschichtet;28;28;15;0,012;4;12;12;1,0;4;0;0;32;4
PA2025-0984;2025-04-20;Standard;9;Bestandskunde;Logistiktechnik;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-0985;2025-04-20;Standard;12;Neukunde;Logistiktechnik;Bearbeitung;20;Stahl;pulverbeschichtet;26;26;7;0,04;4;60;60;1,0;4;0;0;140;20
PA2025-0986;2025-04-16;Standard;3;Neukunde;Logistiktechnik;Bearbeitung;10;Stahl;pulverbeschichtet;26;26;7;0,02;4;30;30;1,0;4;0;0;70;10
PA2025-0987;2025-04-21;Standard;6;Bestandskunde;Sonstige;Bearbeitung;16;Stahl;pulverbeschichtet;26;26;7;0,032;4;48;48;1,0;4;0;0;112;16
PA2025-0988;2025-04-20;Standard;8;Bestandskunde;Automobilindustrie;Bearbeitung;6;Stahl;pulverbeschichtet;28;28;15;0,018;4;18;18;1,0;4;0;0;48;6
PA2025-0989;2025-04-19;Standard;8;Bestandskunde;Automobilindustrie;Bearbeitung;11;Stahl;pulverbeschichtet;28;28;15;0,033;4;33;33;1,0;4;0;0;88;11
PA2025-0990;2025-04-16;Änderung;15;Bestandskunde;Maschinenbau;Bearbeitung;10;Stahl;pulverbeschichtet;26;26;7;0,02;4;30;30;1,0;4;0;0;70;10
PA2025-0991;2025-04-18;Standard;14;Bestandskunde;Maschinenbau;Bearbeitung;20;Stahl;pulverbeschichtet;26;26;7;0,04;4;60;60;1,0;4;0;0;140;20
PA2025-0992;2025-04-22;Änderung;13;Bestandskunde;Medizintechnik;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-0993;2025-04-22;Standard;14;Bestandskunde;Automobilindustrie;Bearbeitung;1;Stahl;pulverbeschichtet;26;26;7;0,002;4;3;3;1,0;4;0;0;7;1
PA2025-0994;2025-04-16;Standard;12;Bestandskunde;Maschinenbau;Bearbeitung;3;Stahl;pulverbeschichtet;28;28;15;0,009;4;9;9;1,0;4;0;0;24;3
PA2025-0995;2025-04-19;Standard;12;Bestandskunde;Maschinenbau;Bearbeitung;6;Stahl;pulverbeschichtet;26;26;7;0,012;4;18;18;1,0;4;0;0;42;6
PA2025-0996;2025-04-17;Standard;11;Neukunde;Maschinenbau;Bearbeitung;13;Stahl;pulverbeschichtet;26;26;7;0,026;4;39;39;1,0;4;0;0;91;13
PA2025-0997;2025-04-22;Standard;13;Bestandskunde;Logistiktechnik;Bearbeitung;19;Stahl;pulverbeschichtet;26;26;7;0,038;4;57;57;1,0;4;0;0;133;19
PA2025-0998;2025-04-19;Änderung;11;Bestandskunde;Haushaltsgeräte;Bearbeitung;13;Stahl;pulverbeschichtet;28;28;15;0,039;4;39;39;1,0;4;0;0;104;13
PA2025-0999;2025-04-18;Standard;5;Bestandskunde;Haushaltsgeräte;Bearbeitung;9;Stahl;pulverbeschichtet;28;28;15;0,027;4;27;27;1,0;4;0;0;72;9
PA2025-1000;2025-04-17;Standard;6;Bestandskunde;Automobilindustrie;Bearbeitung;3;Stahl;pulverbeschichtet;28;28;15;0,009;4;9;9;1,0;4;0;0;24;3
PA2025-1001;2025-04-16;Änderung;7;Bestandskunde;Logistiktechnik;Bearbeitung;5;Stahl;pulverbeschichtet;28;28;15;0,015;4;15;15;1,0;4;0;0;40;5
PA2025-1002;2025-04-20;Änderung;6;Bestandskunde;Maschinenbau;Bearbeitung;17;Stahl;pulverbeschichtet;28;28;15;0,051;4;51;51;1,0;4;0;0;136;17
PA2025-1003;2025-04-17;Standard;10;Bestandskunde;Automobilindustrie;Bearbeitung;9;Stahl;pulverbeschichtet;28;28;15;0,027;4;27;27;1,0;4;0;0;72;9
PA2025-1004;2025-04-20;Standard;5;Bestandskunde;Maschinenbau;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-1005;2025-04-19;Standard;10;Bestandskunde;Haushaltsgeräte;Bearbeitung;2;Stahl;pulverbeschichtet;26;26;7;0,004;4;6;6;1,0;4;0;0;14;2
PA2025-1006;2025-04-20;Standard;10;Bestandskunde;Logistiktechnik;Bearbeitung;14;Stahl;pulverbeschichtet;26;26;7;0,028;4;42;42;1,0;4;0;0;98;14
PA2025-1007;2025-04-21;Standard;13;Bestandskunde;Haushaltsgeräte;Bearbeitung;16;Stahl;pulverbeschichtet;26;26;7;0,032;4;48;48;1,0;4;0;0;112;16
PA2025-1008;2025-04-20;Standard;8;Bestandskunde;Maschinenbau;Bearbeitung;16;Stahl;pulverbeschichtet;28;28;15;0,048;4;48;48;1,0;4;0;0;128;16
PA2025-1009;2025-04-21;Änderung;12;Bestandskunde;Automobilindustrie;Bearbeitung;2;Stahl;pulverbeschichtet;28;28;15;0,006;4;6;6;1,0;4;0;0;16;2
PA2025-1010;2025-04-17;Änderung;11;Bestandskunde;Logistiktechnik;Bearbeitung;1;Stahl;pulverbeschichtet;26;26;7;0,002;4;3;3;1,0;4;0;0;7;1
PA2025-1011;2025-04-16;Änderung;12;Bestandskunde;Maschinenbau;Bearbeitung;12;Stahl;pulverbeschichtet;28;28;15;0,036;4;36;36;1,0;4;0;0;96;12
PA2025-1012;2025-04-17;Standard;8;Bestandskunde;Automobilindustrie;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-1013;2025-04-18;Standard;6;Bestandskunde;Automobilindustrie;Bearbeitung;15;Stahl;pulverbeschichtet;28;28;15;0,045;4;45;45;1,0;4;0;0;120;15
PA2025-1014;2025-04-20;Standard;14;Bestandskunde;Automobilindustrie;Bearbeitung;19;Stahl;pulverbeschichtet;28;28;15;0,057;4;57;57;1,0;4;0;0;152;19
PA2025-1015;2025-04-19;Änderung;12;Bestandskunde;Sonstige;Bearbeitung;16;Stahl;pulverbeschichtet;26;26;7;0,032;4;48;48;1,0;4;0;0;112;16
PA2025-1016;2025-04-18;Standard;14;Bestandskunde;Haushaltsgeräte;Bearbeitung;11;Stahl;pulverbeschichtet;26;26;7;0,022;4;33;33;1,0;4;0;0;77;11
PA2025-1017;2025-04-18;Standard;12;Bestandskunde;Automobilindustrie;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-1018;2025-04-18;Standard;4;Bestandskunde;Haushaltsgeräte;Bearbeitung;8;Stahl;pulverbeschichtet;26;26;7;0,016;4;24;24;1,0;4;0;0;56;8
PA2025-1019;2025-04-20;Änderung;11;Bestandskunde;Automobilindustrie;Bearbeitung;17;Stahl;pulverbeschichtet;26;26;7;0,034;4;51;51;1,0;4;0;0;119;17
PA2025-1020;2025-04-17;Standard;11;Bestandskunde;Medizintechnik;Bearbeitung;10;Stahl;pulverbeschichtet;28;28;15;0,03;4;30;30;1,0;4;0;0;80;10
PA2025-1021;2025-04-21;Standard;11;Bestandskunde;Medizintechnik;Bearbeitung;20;Stahl;pulverbeschichtet;28;28;15;0,06;4;60;60;1,0;4;0;0;160;20
PA2025-1022;2025-04-22;Standard;8;Bestandskunde;Automobilindustrie;Bearbeitung;17;Stahl;pulverbeschichtet;28;28;15;0,051;4;51;51;1,0;4;0;0;136;17
PA2025-1023;2025-04-17;Änderung;13;Bestandskunde;Automobilindustrie;Bearbeitung;20;Stahl;pulverbeschichtet;26;26;7;0,04;4;60;60;1,0;4;0;0;140;20
