order_id,customer,product_id,variant,order_date,due_date,is_rush,priority,quantity
O-01234,Becksbrauerei,P-KK,P-KK-V4,2024-05-07,2024-05-27,True,hoch,15
O-01235,Becksbrauerei,P-DV,P-DV-V1,2024-05-07,2024-05-15,False,normal,20
O-01236,Duran LLC,P-DV,P-DV-V1,2024-05-07,2024-05-18,True,hoch,10
O-01237,Becksbrauerei,P-KK,P-KK-V2,2024-05-08,2024-05-29,True,hoch,17
O-01238,Wilson-Jimenez,P-KK,P-KK-V2,2024-05-08,2024-05-26,False,normal,5
O-01239,Thompson-James,P-DV,P-DV-V2,2024-05-11,2024-05-18,False,normal,7
O-01240,Becksbrauerei,P-KK,P-KK-V2,2024-05-08,2024-05-26,False,normal,6
O-01241,Becksbrauerei,P-DV,P-DV-V3,2024-05-07,2024-05-28,False,normal,7
O-01242,Becksbrauerei,P-KK,P-KK-V2,2024-05-09,2024-05-16,False,normal,8
O-01243,Becksbrauerei,P-DV,P-DV-V3,2024-05-09,2024-05-28,False,normal,3
O-01244,"Hall, Hansen and Barnett",P-DV,P-DV-V3,2024-05-09,2024-05-25,False,normal,10
O-01245,Becksbrauerei,P-DV,P-DV-V3,2024-05-12,2024-05-22,False,normal,20
O-01246,Becksbrauerei,P-DV,P-DV-V2,2024-05-09,2024-05-19,False,normal,2
O-01247,Becksbrauerei,P-KK,P-KK-V2,2024-05-08,2024-05-22,False,normal,7
O-01248,Becksbrauerei,P-DV,P-DV-V2,2024-05-12,2024-05-20,False,normal,4
O-01249,Becksbrauerei,P-DV,P-DV-V2,2024-05-09,2024-05-19,False,normal,15
O-01250,Jones-Hensley,P-KK,P-KK-V1,2024-05-11,2024-05-30,False,normal,7
O-01251,Graham Group,P-DV,P-DV-V1,2024-05-06,2024-05-19,True,hoch,11
O-01252,Becksbrauerei,P-DV,P-DV-V2,2024-05-09,2024-05-16,True,hoch,15
O-01253,Becksbrauerei,P-KK,P-KK-V4,2024-05-12,2024-05-25,False,normal,1
O-01254,Becksbrauerei,P-KK,P-KK-V2,2024-05-08,2024-05-16,False,normal,3
O-01255,Becksbrauerei,P-KK,P-KK-V3,2024-05-07,2024-05-26,False,normal,2
O-01256,Atkins PLC,P-KK,P-KK-V4,2024-05-11,2024-05-17,False,normal,4
O-01257,Becksbrauerei,P-DV,P-DV-V3,2024-05-08,2024-05-27,True,hoch,13
O-01258,Becksbrauerei,P-KK,P-KK-V2,2024-05-08,2024-05-20,False,normal,1
O-01259,Becksbrauerei,P-KK,P-KK-V3,2024-05-12,2024-05-23,False,normal,4
O-01260,Berry-Mckinney,P-KK,P-KK-V2,2024-05-06,2024-05-24,False,normal,11
O-01261,Becksbrauerei,P-KK,P-KK-V2,2024-05-10,2024-05-27,False,normal,7
O-01262,Becksbrauerei,P-KK,P-KK-V3,2024-05-08,2024-05-18,True,hoch,1
O-01263,Roberts-Sullivan,P-DV,P-DV-V1,2024-05-09,2024-05-21,True,hoch,20
O-01264,Jackson-Meza,P-DV,P-DV-V1,2024-05-06,2024-05-17,False,normal,16
O-01265,Collier-Gillespie,P-KK,P-KK-V2,2024-05-08,2024-05-16,False,normal,13
O-01266,Becksbrauerei,P-KK,P-KK-V3,2024-05-07,2024-05-22,False,normal,3
O-01267,Becksbrauerei,P-DV,P-DV-V1,2024-05-10,2024-05-29,False,normal,8
O-01268,Kim Inc,P-KK,P-KK-V2,2024-05-06,2024-05-14,False,normal,8
O-01269,Becksbrauerei,P-KK,P-KK-V1,2024-05-07,2024-05-23,False,normal,13
O-01270,Becksbrauerei,P-KK,P-KK-V1,2024-05-07,2024-05-26,False,normal,9
O-01271,Graham Group,P-DV,P-DV-V3,2024-05-12,2024-05-18,False,normal,10
O-01272,Becksbrauerei,P-KK,P-KK-V2,2024-05-12,2024-05-27,False,normal,2
O-01273,Becksbrauerei,P-KK,P-KK-V2,2024-05-10,2024-05-27,False,normal,1
O-01274,"Miller, Harrell and Reese",P-KK,P-KK-V4,2024-05-06,2024-05-17,True,hoch,7
O-01275,Becksbrauerei,P-KK,P-KK-V1,2024-05-07,2024-05-18,False,normal,15
O-01276,Becksbrauerei,P-DV,P-DV-V1,2024-05-11,2024-05-22,False,normal,8
O-01277,Becksbrauerei,P-DV,P-DV-V2,2024-05-10,2024-05-29,False,normal,16
O-01278,Becksbrauerei,P-KK,P-KK-V3,2024-05-09,2024-05-26,False,normal,17
O-01279,Becksbrauerei,P-DV,P-DV-V1,2024-05-12,2024-06-01,True,hoch,3
O-01280,Becksbrauerei,P-DV,P-DV-V3,2024-05-10,2024-05-19,False,normal,13
O-01281,Becksbrauerei,P-DV,P-DV-V2,2024-05-09,2024-05-23,False,normal,3
O-01282,Cook and Sons,P-DV,P-DV-V1,2024-05-11,2024-05-31,False,normal,1
O-01283,Dixon Inc,P-KK,P-KK-V3,2024-05-09,2024-05-26,False,normal,12
O-01284,Becksbrauerei,P-DV,P-DV-V2,2024-05-08,2024-05-15,False,normal,4
O-01285,"Hicks, Bullock and Bailey",P-DV,P-DV-V3,2024-05-07,2024-05-18,False,normal,12
O-01286,Becksbrauerei,P-DV,P-DV-V3,2024-05-11,2024-05-27,False,normal,14
O-01287,Becksbrauerei,P-KK,P-KK-V2,2024-05-09,2024-05-15,False,normal,1
O-01288,Becksbrauerei,P-KK,P-KK-V3,2024-05-10,2024-05-29,False,normal,8
O-01289,"Mullen, Brewer and Hernandez",P-KK,P-KK-V1,2024-05-06,2024-05-13,False,normal,13
O-01290,Becksbrauerei,P-KK,P-KK-V2,2024-05-09,2024-05-19,False,normal,10
O-01291,Thomas and Sons,P-DV,P-DV-V3,2024-05-08,2024-05-26,False,normal,3
O-01292,Becksbrauerei,P-KK,P-KK-V3,2024-05-12,2024-05-21,False,normal,13
O-01293,Becksbrauerei,P-DV,P-DV-V1,2024-05-07,2024-05-27,True,hoch,14
O-01294,Becksbrauerei,P-DV,P-DV-V3,2024-05-08,2024-05-26,False,normal,5
O-01295,Becksbrauerei,P-KK,P-KK-V4,2024-05-07,2024-05-28,False,normal,7
O-01296,Becksbrauerei,P-KK,P-KK-V2,2024-05-06,2024-05-16,False,normal,14
O-01297,Becksbrauerei,P-DV,P-DV-V3,2024-05-10,2024-05-18,False,normal,10
O-01298,Becksbrauerei,P-KK,P-KK-V4,2024-05-06,2024-05-19,True,hoch,8
O-01299,Becksbrauerei,P-DV,P-DV-V2,2024-05-11,2024-05-19,True,hoch,1
O-01300,Becksbrauerei,P-KK,P-KK-V1,2024-05-07,2024-05-28,False,normal,17
O-01301,Becksbrauerei,P-DV,P-DV-V2,2024-05-09,2024-05-24,False,normal,11
O-01302,Becksbrauerei,P-DV,P-DV-V1,2024-05-08,2024-05-25,False,normal,12
O-01303,Becksbrauerei,P-DV,P-DV-V1,2024-05-06,2024-05-25,False,normal,5
O-01304,Morrison Ltd,P-KK,P-KK-V1,2024-05-12,2024-06-02,False,normal,8
O-01305,Becksbrauerei,P-DV,P-DV-V2,2024-05-10,2024-05-30,False,normal,1
O-01306,Thompson Ltd,P-DV,P-DV-V1,2024-05-11,2024-05-27,False,normal,11
O-01307,Becksbrauerei,P-DV,P-DV-V1,2024-05-10,2024-05-30,False,normal,3
O-01308,Becksbrauerei,P-DV,P-DV-V2,2024-05-09,2024-05-17,False,normal,7
O-01309,Becksbrauerei,P-KK,P-KK-V1,2024-05-07,2024-05-27,False,normal,18
O-01310,Becksbrauerei,P-DV,P-DV-V1,2024-05-09,2024-05-17,False,normal,8
O-01311,Marshall-Elliott,P-KK,P-KK-V2,2024-05-12,2024-05-19,True,hoch,1
O-01312,Becksbrauerei,P-KK,P-KK-V3,2024-05-09,2024-05-22,False,normal,16
O-01313,"Cole, Glass and Cunningham",P-KK,P-KK-V2,2024-05-10,2024-05-30,True,hoch,8
O-01314,"Downs, Morris and Maddox",P-KK,P-KK-V3,2024-05-09,2024-05-26,False,normal,14
O-01315,Becksbrauerei,P-KK,P-KK-V2,2024-05-08,2024-05-16,False,normal,11
O-01316,Becksbrauerei,P-KK,P-KK-V1,2024-05-10,2024-05-26,True,hoch,13
O-01317,Hernandez-Jones,P-KK,P-KK-V3,2024-05-06,2024-05-17,False,normal,11
O-01318,Becksbrauerei,P-DV,P-DV-V3,2024-05-12,2024-05-21,False,normal,8
O-01319,Welch-Hogan,P-KK,P-KK-V4,2024-05-06,2024-05-25,False,normal,10
O-01320,Becksbrauerei,P-KK,P-KK-V4,2024-05-11,2024-05-30,False,normal,2
O-01321,"Brown, Romero and Collins",P-DV,P-DV-V2,2024-05-17,2024-05-25,False,normal,19
O-01322,Johnson-Wood,P-DV,P-DV-V3,2024-05-19,2024-05-30,False,normal,13
O-01323,Jones-Lin,P-KK,P-KK-V3,2024-05-14,2024-05-25,False,normal,8
O-01324,Becksbrauerei,P-KK,P-KK-V2,2024-05-19,2024-06-08,False,normal,6
O-01325,Gilbert PLC,P-KK,P-KK-V4,2024-05-15,2024-06-02,False,normal,13
O-01326,Ford-Spencer,P-DV,P-DV-V1,2024-05-17,2024-05-31,False,normal,18
O-01327,Becksbrauerei,P-DV,P-DV-V1,2024-05-14,2024-05-29,False,normal,2
O-01328,Becksbrauerei,P-DV,P-DV-V2,2024-05-18,2024-05-28,False,normal,16
O-01329,Becksbrauerei,P-DV,P-DV-V1,2024-05-14,2024-05-25,False,normal,1
O-01330,"Huang, Cole and Pacheco",P-DV,P-DV-V3,2024-05-19,2024-05-27,False,normal,5
O-01331,Becksbrauerei,P-DV,P-DV-V2,2024-05-18,2024-05-28,False,normal,16
O-01332,Becksbrauerei,P-KK,P-KK-V1,2024-05-13,2024-06-03,False,normal,5
O-01333,Becksbrauerei,P-DV,P-DV-V1,2024-05-13,2024-05-21,False,normal,20
O-01334,"Lopez, Jacobs and Mason",P-KK,P-KK-V4,2024-05-19,2024-05-26,False,normal,13
O-01335,Becksbrauerei,P-DV,P-DV-V3,2024-05-18,2024-06-06,False,normal,3
O-01336,Becksbrauerei,P-KK,P-KK-V4,2024-05-18,2024-06-08,False,normal,19
O-01337,Becksbrauerei,P-DV,P-DV-V2,2024-05-18,2024-05-26,False,normal,16
O-01338,Becksbrauerei,P-DV,P-DV-V2,2024-05-17,2024-05-26,True,hoch,18
O-01339,Hayes LLC,P-KK,P-KK-V4,2024-05-19,2024-05-24,False,normal,17
O-01340,Becksbrauerei,P-DV,P-DV-V1,2024-05-17,2024-05-25,False,normal,4
O-01341,Becksbrauerei,P-KK,P-KK-V2,2024-05-13,2024-06-01,False,normal,5
O-01342,Becksbrauerei,P-KK,P-KK-V2,2024-05-13,2024-05-26,False,normal,4
O-01343,"Miller, Lucas and Williams",P-DV,P-DV-V2,2024-05-17,2024-05-27,False,normal,1
O-01344,Becksbrauerei,P-KK,P-KK-V3,2024-05-13,2024-06-03,False,normal,18
O-01345,Becksbrauerei,P-DV,P-DV-V1,2024-05-17,2024-06-06,False,normal,12
O-01346,Becksbrauerei,P-KK,P-KK-V1,2024-05-18,2024-05-24,False,normal,10
O-01347,Becksbrauerei,P-KK,P-KK-V2,2024-05-17,2024-05-28,False,normal,20
O-01348,Becksbrauerei,P-DV,P-DV-V1,2024-05-17,2024-05-30,False,normal,6
O-01349,"Kim, Gonzales and Mills",P-DV,P-DV-V2,2024-05-13,2024-05-26,False,normal,5
O-01350,Cox LLC,P-KK,P-KK-V1,2024-05-18,2024-05-31,False,normal,7
O-01351,Becksbrauerei,P-DV,P-DV-V3,2024-05-18,2024-06-08,False,normal,5
O-01352,Becksbrauerei,P-DV,P-DV-V2,2024-05-16,2024-05-21,False,normal,9
O-01353,Becksbrauerei,P-KK,P-KK-V1,2024-05-18,2024-06-05,True,hoch,12
O-01354,Becksbrauerei,P-DV,P-DV-V2,2024-05-14,2024-05-26,False,normal,8
O-01355,Ortiz-Morgan,P-DV,P-DV-V1,2024-05-19,2024-05-27,False,normal,10
O-01356,"Williams, Mccoy and Cook",P-DV,P-DV-V1,2024-05-17,2024-06-02,False,normal,18
O-01357,Davis-Gregory,P-DV,P-DV-V3,2024-05-13,2024-05-19,False,normal,13
O-01358,Becksbrauerei,P-KK,P-KK-V3,2024-05-19,2024-06-05,False,normal,1
O-01359,Becksbrauerei,P-KK,P-KK-V2,2024-05-14,2024-05-31,False,normal,12
O-01360,King-York,P-KK,P-KK-V4,2024-05-18,2024-06-06,False,normal,15
O-01361,"Marks, Cook and Aguilar",P-DV,P-DV-V2,2024-05-16,2024-06-06,False,normal,8
O-01362,Becksbrauerei,P-DV,P-DV-V3,2024-05-19,2024-05-26,False,normal,11
O-01363,Becksbrauerei,P-KK,P-KK-V1,2024-05-13,2024-05-25,False,normal,2
O-01364,Becksbrauerei,P-KK,P-KK-V3,2024-05-17,2024-06-06,False,normal,14
O-01365,Becksbrauerei,P-KK,P-KK-V4,2024-05-16,2024-06-06,False,normal,18
O-01366,Rangel LLC,P-KK,P-KK-V4,2024-05-13,2024-05-24,False,normal,14
O-01367,Becksbrauerei,P-DV,P-DV-V1,2024-05-18,2024-06-08,False,normal,15
O-01368,Becksbrauerei,P-KK,P-KK-V2,2024-05-14,2024-05-21,False,normal,12
O-01369,"Hale, Myers and Larson",P-KK,P-KK-V4,2024-05-16,2024-06-02,False,normal,11
O-01370,Becksbrauerei,P-KK,P-KK-V1,2024-05-15,2024-05-29,False,normal,1
O-01371,Becksbrauerei,P-DV,P-DV-V1,2024-05-15,2024-06-05,False,normal,15
O-01372,Becksbrauerei,P-DV,P-DV-V1,2024-05-15,2024-05-20,False,normal,12
O-01373,Becksbrauerei,P-KK,P-KK-V1,2024-05-15,2024-05-25,False,normal,14
O-01374,Becksbrauerei,P-DV,P-DV-V1,2024-05-13,2024-06-03,False,normal,4
O-01375,Becksbrauerei,P-DV,P-DV-V1,2024-05-14,2024-05-27,False,normal,10
O-01376,Becksbrauerei,P-DV,P-DV-V2,2024-05-14,2024-05-27,True,hoch,15
O-01377,Collins Group,P-KK,P-KK-V2,2024-05-15,2024-06-02,True,hoch,7
O-01378,Becksbrauerei,P-KK,P-KK-V2,2024-05-15,2024-05-21,False,normal,11
O-01379,"Conner, Li and Santiago",P-KK,P-KK-V2,2024-05-18,2024-05-29,False,normal,9
O-01380,"Osborn, Gaines and Davis",P-KK,P-KK-V4,2024-05-16,2024-06-05,False,normal,11
O-01381,"Henderson, Cox and Cox",P-DV,P-DV-V3,2024-05-18,2024-06-04,False,normal,1
O-01382,Bean LLC,P-KK,P-KK-V2,2024-05-15,2024-06-05,True,hoch,2
O-01383,Becksbrauerei,P-DV,P-DV-V2,2024-05-17,2024-05-22,False,normal,16
O-01384,Becksbrauerei,P-KK,P-KK-V4,2024-05-14,2024-05-23,False,normal,9
O-01385,Becksbrauerei,P-KK,P-KK-V3,2024-05-18,2024-05-30,False,normal,16
O-01386,Becksbrauerei,P-KK,P-KK-V2,2024-05-14,2024-05-23,False,normal,2
O-01387,Becksbrauerei,P-DV,P-DV-V1,2024-05-14,2024-06-01,True,hoch,2
O-01388,Lee-Cooke,P-DV,P-DV-V2,2024-05-17,2024-05-31,False,normal,8
O-01389,Becksbrauerei,P-DV,P-DV-V2,2024-05-16,2024-05-22,False,normal,10
O-01390,Jones Inc,P-KK,P-KK-V3,2024-05-15,2024-05-28,False,normal,8
O-01391,Becksbrauerei,P-DV,P-DV-V1,2024-05-14,2024-05-20,True,hoch,11
O-01392,Becksbrauerei,P-KK,P-KK-V3,2024-05-16,2024-05-29,False,normal,6
O-01393,Becksbrauerei,P-DV,P-DV-V2,2024-05-15,2024-05-30,False,normal,1
O-01394,Becksbrauerei,P-KK,P-KK-V3,2024-05-15,2024-05-31,False,normal,20
O-01395,Becksbrauerei,P-DV,P-DV-V1,2024-05-18,2024-05-31,False,normal,4
O-01396,Becksbrauerei,P-KK,P-KK-V1,2024-05-13,2024-05-24,False,normal,4
O-01397,Becksbrauerei,P-KK,P-KK-V3,2024-05-15,2024-06-04,False,normal,5
O-01398,Becksbrauerei,P-KK,P-KK-V2,2024-05-14,2024-06-01,False,normal,18
O-01399,Becksbrauerei,P-DV,P-DV-V2,2024-05-16,2024-05-24,False,normal,14
O-01400,Becksbrauerei,P-KK,P-KK-V2,2024-05-17,2024-05-30,False,normal,2
O-01401,Becksbrauerei,P-KK,P-KK-V2,2024-05-18,2024-06-04,False,normal,17
O-01402,"Wise, Conley and Stephenson",P-KK,P-KK-V2,2024-05-16,2024-06-06,False,normal,13
O-01403,Becksbrauerei,P-DV,P-DV-V1,2024-05-14,2024-05-19,False,normal,1
O-01404,Stanley PLC,P-DV,P-DV-V3,2024-05-18,2024-06-08,False,normal,10
O-01405,Becksbrauerei,P-DV,P-DV-V3,2024-05-13,2024-05-23,False,normal,10
O-01406,Harper and Sons,P-KK,P-KK-V2,2024-05-15,2024-05-24,False,normal,8
O-01407,White Ltd,P-KK,P-KK-V1,2024-05-13,2024-05-29,False,normal,11
O-01408,Becksbrauerei,P-KK,P-KK-V3,2024-05-18,2024-05-27,False,normal,11
O-01409,"Lamb, Martin and Kim",P-KK,P-KK-V1,2024-05-19,2024-06-04,False,normal,6
O-01410,Diaz-Ball,P-DV,P-DV-V1,2024-05-17,2024-05-25,False,normal,9
O-01411,Becksbrauerei,P-KK,P-KK-V4,2024-05-21,2024-06-05,False,normal,13
O-01412,Bishop-Goodwin,P-KK,P-KK-V4,2024-05-21,2024-06-08,False,normal,3
O-01413,Becksbrauerei,P-DV,P-DV-V1,2024-05-23,2024-06-02,False,normal,19
O-01414,Becksbrauerei,P-DV,P-DV-V3,2024-05-21,2024-06-04,True,hoch,6
O-01415,Becksbrauerei,P-DV,P-DV-V3,2024-05-24,2024-06-04,True,hoch,8
O-01416,Becksbrauerei,P-DV,P-DV-V3,2024-05-23,2024-05-31,False,normal,1
O-01417,Becksbrauerei,P-KK,P-KK-V4,2024-05-23,2024-05-28,True,hoch,2
O-01418,Young-Allen,P-KK,P-KK-V2,2024-05-26,2024-06-02,False,normal,20
O-01419,Mckee-Lee,P-KK,P-KK-V1,2024-05-26,2024-06-03,False,normal,3
O-01420,Becksbrauerei,P-KK,P-KK-V2,2024-05-23,2024-06-11,False,normal,16
O-01421,Becksbrauerei,P-KK,P-KK-V2,2024-05-20,2024-06-02,False,normal,2
O-01422,Becksbrauerei,P-KK,P-KK-V3,2024-05-20,2024-06-10,False,normal,1
O-01423,Becksbrauerei,P-KK,P-KK-V1,2024-05-21,2024-06-08,False,normal,10
O-01424,"Valentine, Joyce and Murray",P-KK,P-KK-V4,2024-05-25,2024-06-02,False,normal,8
O-01425,Becksbrauerei,P-KK,P-KK-V3,2024-05-22,2024-05-29,False,normal,3
O-01426,Becksbrauerei,P-KK,P-KK-V2,2024-05-21,2024-06-08,False,normal,14
O-01427,Becksbrauerei,P-KK,P-KK-V3,2024-05-24,2024-06-07,False,normal,16
O-01428,Strickland-Shaw,P-DV,P-DV-V2,2024-05-26,2024-06-02,False,normal,5
O-01429,Burch-Montoya,P-KK,P-KK-V3,2024-05-21,2024-06-07,False,normal,16
O-01430,Becksbrauerei,P-KK,P-KK-V1,2024-05-24,2024-06-11,False,normal,3
O-01431,Becksbrauerei,P-DV,P-DV-V1,2024-05-21,2024-06-07,False,normal,16
O-01432,"Taylor, Wright and Davidson",P-DV,P-DV-V3,2024-05-26,2024-06-10,False,normal,8
O-01433,Becksbrauerei,P-DV,P-DV-V2,2024-05-24,2024-06-13,False,normal,18
O-01434,Spencer-Garcia,P-KK,P-KK-V4,2024-05-20,2024-06-07,False,normal,8
O-01435,"Rosales, Mitchell and Hines",P-KK,P-KK-V2,2024-05-22,2024-05-27,False,normal,12
O-01436,Becksbrauerei,P-DV,P-DV-V1,2024-05-20,2024-05-26,False,normal,5
O-01437,Cole-Palmer,P-DV,P-DV-V2,2024-05-21,2024-06-08,False,normal,2
O-01438,Becksbrauerei,P-KK,P-KK-V1,2024-05-25,2024-06-03,False,normal,14
O-01439,Becksbrauerei,P-DV,P-DV-V1,2024-05-25,2024-06-02,False,normal,20
O-01440,Becksbrauerei,P-KK,P-KK-V1,2024-05-21,2024-06-06,False,normal,1
O-01441,Becksbrauerei,P-DV,P-DV-V1,2024-05-26,2024-06-05,False,normal,17
O-01442,Becksbrauerei,P-DV,P-DV-V2,2024-05-23,2024-06-07,False,normal,1
O-01443,Becksbrauerei,P-DV,P-DV-V1,2024-05-21,2024-05-27,False,normal,6
O-01444,Davis-Lozano,P-KK,P-KK-V1,2024-05-23,2024-06-10,False,normal,18
O-01445,Becksbrauerei,P-DV,P-DV-V3,2024-05-24,2024-06-07,False,normal,6
O-01446,Becksbrauerei,P-DV,P-DV-V1,2024-05-24,2024-06-10,False,normal,7
O-01447,Wilkerson-Arias,P-DV,P-DV-V3,2024-05-20,2024-06-01,False,normal,18
O-01448,Becksbrauerei,P-KK,P-KK-V4,2024-05-23,2024-06-07,False,normal,13
O-01449,Becksbrauerei,P-KK,P-KK-V1,2024-05-26,2024-06-11,False,normal,4
O-01450,Becksbrauerei,P-KK,P-KK-V1,2024-05-22,2024-06-06,True,hoch,18
O-01451,Becksbrauerei,P-KK,P-KK-V1,2024-05-21,2024-05-26,False,normal,18
O-01452,Becksbrauerei,P-KK,P-KK-V1,2024-05-21,2024-06-03,True,hoch,2
O-01453,Becksbrauerei,P-DV,P-DV-V1,2024-05-20,2024-06-04,True,hoch,12
O-01454,Becksbrauerei,P-DV,P-DV-V2,2024-05-24,2024-06-04,False,normal,12
O-01455,Becksbrauerei,P-KK,P-KK-V1,2024-05-22,2024-06-09,False,normal,17
O-01456,Brown-Shaw,P-KK,P-KK-V1,2024-05-24,2024-06-10,False,normal,2
O-01457,Becksbrauerei,P-DV,P-DV-V1,2024-05-21,2024-06-09,True,hoch,8
O-01458,Becksbrauerei,P-KK,P-KK-V2,2024-05-26,2024-06-05,False,normal,20
O-01459,Becksbrauerei,P-DV,P-DV-V2,2024-05-26,2024-06-04,False,normal,14
O-01460,Becksbrauerei,P-KK,P-KK-V4,2024-05-21,2024-06-01,False,normal,5
O-01461,Hughes Inc,P-DV,P-DV-V1,2024-05-26,2024-05-31,False,normal,18
O-01462,Walker-Flores,P-KK,P-KK-V4,2024-05-20,2024-06-08,False,normal,6
O-01463,Becksbrauerei,P-KK,P-KK-V3,2024-05-24,2024-06-09,False,normal,15
O-01464,Becksbrauerei,P-DV,P-DV-V2,2024-05-22,2024-06-10,False,normal,4
O-01465,Combs Ltd,P-DV,P-DV-V1,2024-05-22,2024-06-05,False,normal,5
O-01466,Moody-Taylor,P-DV,P-DV-V2,2024-05-24,2024-06-08,False,normal,17
O-01467,Becksbrauerei,P-DV,P-DV-V2,2024-05-25,2024-05-31,False,normal,8
O-01468,Becksbrauerei,P-KK,P-KK-V2,2024-05-26,2024-06-03,False,normal,13
O-01469,Becksbrauerei,P-KK,P-KK-V2,2024-05-23,2024-06-11,False,normal,15
O-01470,Lowery-Kennedy,P-DV,P-DV-V1,2024-05-20,2024-05-30,False,normal,13
O-01471,Becksbrauerei,P-DV,P-DV-V1,2024-05-23,2024-06-07,True,hoch,20
O-01472,Becksbrauerei,P-DV,P-DV-V1,2024-05-25,2024-06-14,True,hoch,18
O-01473,Becksbrauerei,P-KK,P-KK-V4,2024-05-21,2024-06-01,False,normal,20
O-01474,Blake Group,P-DV,P-DV-V1,2024-05-26,2024-06-11,False,normal,7
O-01475,Gilbert-Bullock,P-KK,P-KK-V2,2024-05-26,2024-05-31,False,normal,9
O-01476,Becksbrauerei,P-DV,P-DV-V3,2024-05-21,2024-05-28,False,normal,3
O-01477,Becksbrauerei,P-DV,P-DV-V3,2024-05-23,2024-06-10,False,normal,9
O-01478,Scott and Sons,P-KK,P-KK-V1,2024-05-20,2024-06-07,False,normal,6
O-01479,"Bentley, Lynch and Henderson",P-KK,P-KK-V3,2024-05-23,2024-06-12,False,normal,6
O-01480,Becksbrauerei,P-DV,P-DV-V2,2024-05-25,2024-06-11,False,normal,20
O-01481,Young-Martinez,P-KK,P-KK-V1,2024-05-25,2024-06-03,False,normal,11
O-01482,Becksbrauerei,P-KK,P-KK-V2,2024-05-23,2024-06-01,False,normal,14
O-01483,Barnes PLC,P-DV,P-DV-V3,2024-05-25,2024-05-30,False,normal,5
O-01484,Brown-Copeland,P-DV,P-DV-V3,2024-05-24,2024-06-01,True,hoch,7
O-01485,Becksbrauerei,P-DV,P-DV-V3,2024-05-24,2024-06-03,False,normal,7
O-01486,Carlson-Smith,P-KK,P-KK-V1,2024-05-22,2024-06-07,True,hoch,17
O-01487,Becksbrauerei,P-KK,P-KK-V4,2024-05-25,2024-06-13,False,normal,18
O-01488,Becksbrauerei,P-DV,P-DV-V3,2024-05-26,2024-06-10,True,hoch,14
O-01489,Becksbrauerei,P-DV,P-DV-V1,2024-05-24,2024-06-03,False,normal,14
O-01490,"Andrews, Higgins and Carter",P-DV,P-DV-V3,2024-05-24,2024-06-01,False,normal,4
O-01491,Mendez and Sons,P-KK,P-KK-V1,2024-05-24,2024-06-11,True,hoch,20
O-01492,"Butler, Beck and Miller",P-KK,P-KK-V4,2024-05-24,2024-05-30,False,normal,7
O-01493,Jones-Fox,P-KK,P-KK-V4,2024-05-24,2024-06-10,True,hoch,4
O-01494,Becksbrauerei,P-DV,P-DV-V2,2024-05-23,2024-06-09,True,hoch,8
O-01495,"Hartman, Romero and Smith",P-DV,P-DV-V2,2024-05-25,2024-06-07,False,normal,14
O-01496,Becksbrauerei,P-KK,P-KK-V1,2024-05-23,2024-05-29,True,hoch,12
O-01497,Williams-Hughes,P-DV,P-DV-V2,2024-05-21,2024-06-08,False,normal,7
O-01498,Becksbrauerei,P-DV,P-DV-V1,2024-05-26,2024-06-13,True,hoch,6
O-01499,Becksbrauerei,P-DV,P-DV-V2,2024-05-24,2024-06-03,False,normal,5
O-01500,Becksbrauerei,P-KK,P-KK-V4,2024-05-26,2024-06-08,False,normal,11
O-01501,Becksbrauerei,P-KK,P-KK-V1,2024-05-27,2024-06-01,False,normal,19
O-01502,Becksbrauerei,P-KK,P-KK-V1,2024-05-31,2024-06-07,False,normal,5
O-01503,Becksbrauerei,P-DV,P-DV-V3,2024-06-01,2024-06-17,False,normal,8
O-01504,King-Smith,P-DV,P-DV-V1,2024-05-31,2024-06-12,False,normal,13
O-01505,Becksbrauerei,P-DV,P-DV-V3,2024-05-27,2024-06-09,True,hoch,1
O-01506,Becksbrauerei,P-KK,P-KK-V1,2024-05-30,2024-06-07,True,hoch,6
O-01507,Becksbrauerei,P-KK,P-KK-V1,2024-05-30,2024-06-15,False,normal,4
O-01508,Becksbrauerei,P-DV,P-DV-V1,2024-05-30,2024-06-06,False,normal,7
O-01509,Becksbrauerei,P-DV,P-DV-V2,2024-05-29,2024-06-17,False,normal,1
O-01510,Becksbrauerei,P-KK,P-KK-V1,2024-05-27,2024-06-11,False,normal,20
O-01511,Becksbrauerei,P-KK,P-KK-V2,2024-05-31,2024-06-13,False,normal,1
O-01512,Becksbrauerei,P-KK,P-KK-V2,2024-05-28,2024-06-13,True,hoch,11
O-01513,Becksbrauerei,P-KK,P-KK-V2,2024-05-27,2024-06-05,False,normal,3
O-01514,Cooper Ltd,P-DV,P-DV-V3,2024-05-31,2024-06-14,False,normal,14
O-01515,"Fuller, Ingram and Moss",P-DV,P-DV-V1,2024-05-29,2024-06-08,False,normal,9
O-01516,Becksbrauerei,P-DV,P-DV-V1,2024-05-31,2024-06-14,False,normal,16
O-01517,Becksbrauerei,P-DV,P-DV-V2,2024-05-30,2024-06-12,False,normal,20
O-01518,Becksbrauerei,P-DV,P-DV-V2,2024-05-28,2024-06-13,False,normal,3
O-01519,Becksbrauerei,P-DV,P-DV-V1,2024-05-27,2024-06-17,False,normal,20
O-01520,Becksbrauerei,P-DV,P-DV-V2,2024-05-27,2024-06-04,False,normal,6
